Order_ID,Restaurant_Name,Location,Order_Date,Order_Time,Deliver_status,Delivery_Duration,Pizza_Size,Pizza_Type,Distance,Traffic_Level,Payment_Method,Is_Peak_Hour,Is_Weekend,Order_Month,Estimated_Duration ,Delay,Delayed_status
ORD734,Domino's,"Albuquerque, NM",17-10-2025,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,October,13.2,16.8,On Time
ORD735,Pizza Hut,"Atlanta, GA",18-10-2025,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,1,October,9.6,20.4,Delayed
ORD736,Papa John's,"Omaha, NE",19-10-2025,18:00:00,Average,30,M,Gluten-Free,5,Medium,Card,1,1,October,12,18,On Time
ORD737,Little Caesars,"Louisville, KY",20-10-2025,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,October,14.4,15.6,On Time
ORD738,Marco's Pizza,"Milwaukee, WI",21-10-2025,20:30:00,Average,30,M,Thai Chicken,4.5,Medium,Cash,1,0,October,10.8,19.2,On Time
ORD739,Domino's,"Albuquerque, NM",22-10-2025,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,October,13.2,16.8,On Time
ORD740,Pizza Hut,"Atlanta, GA",23-10-2025,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,October,9.6,20.4,Delayed
ORD741,Papa John's,"Omaha, NE",24-10-2025,18:30:00,Average,30,M,Gluten-Free,5,Medium,Card,1,0,October,12,18,On Time
ORD742,Little Caesars,"Louisville, KY",25-10-2025,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,October,14.4,15.6,On Time
ORD743,Marco's Pizza,"Milwaukee, WI",26-10-2025,18:00:00,Average,30,M,Thai Chicken,4.5,Medium,Cash,1,1,October,10.8,19.2,On Time
ORD744,Domino's,"Albuquerque, NM",27-10-2025,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,October,13.2,16.8,On Time
ORD745,Pizza Hut,"Atlanta, GA",28-10-2025,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,October,9.6,20.4,Delayed
ORD746,Papa John's,"Omaha, NE",29-10-2025,18:45:00,Average,30,M,Gluten-Free,5,Medium,Card,1,0,October,12,18,On Time
ORD747,Little Caesars,"Louisville, KY",30-10-2025,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,October,14.4,15.6,On Time
ORD748,Marco's Pizza,"Milwaukee, WI",31-10-2025,20:15:00,Average,30,M,Thai Chicken,4.5,Medium,Cash,1,0,October,10.8,19.2,On Time
ORD749,Domino's,"Albuquerque, NM",01-11-2025,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,November,13.2,16.8,On Time
ORD750,Pizza Hut,"Atlanta, GA",02-11-2025,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,1,November,9.6,20.4,Delayed
ORD751,Papa John's,"Omaha, NE",03-11-2025,18:00:00,Average,30,M,Gluten-Free,5,Medium,Card,1,0,November,12,18,On Time
ORD752,Little Caesars,"Louisville, KY",04-11-2025,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,November,14.4,15.6,On Time
ORD753,Marco's Pizza,"Milwaukee, WI",05-11-2025,20:30:00,Average,30,M,Thai Chicken,4.5,Medium,UPI,1,0,November,10.8,19.2,On Time
ORD754,Papa John's,"Omaha, NE",06-11-2025,18:45:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,November,12,18,On Time
ORD755,Little Caesars,"Louisville, KY",07-11-2025,19:00:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,November,14.4,15.6,On Time
ORD756,Marco's Pizza,"Milwaukee, WI",08-11-2025,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,November,10.8,19.2,On Time
ORD757,Domino's,"Albuquerque, NM",09-11-2025,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,November,13.2,16.8,On Time
ORD758,Pizza Hut,"Atlanta, GA",10-11-2025,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,0,November,9.6,20.4,Delayed
ORD759,Papa John's,"Omaha, NE",11-11-2025,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,November,12,18,On Time
ORD760,Little Caesars,"Louisville, KY",12-11-2025,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,November,14.4,15.6,On Time
ORD761,Marco's Pizza,"Milwaukee, WI",13-11-2025,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,November,10.8,19.2,On Time
ORD762,Domino's,"Albuquerque, NM",14-11-2025,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,November,13.2,16.8,On Time
ORD763,Pizza Hut,"Atlanta, GA",15-11-2025,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,November,9.6,20.4,Delayed
ORD764,Papa John's,"Omaha, NE",16-11-2025,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,November,12,18,On Time
ORD765,Little Caesars,"Louisville, KY",17-11-2025,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,November,14.4,15.6,On Time
ORD766,Marco's Pizza,"Milwaukee, WI",18-11-2025,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,November,10.8,19.2,On Time
ORD767,Domino's,"Albuquerque, NM",19-11-2025,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,November,13.2,16.8,On Time
ORD768,Pizza Hut,"Atlanta, GA",20-11-2025,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,November,9.6,20.4,Delayed
ORD769,Papa John's,"Omaha, NE",21-11-2025,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,November,12,18,On Time
ORD770,Little Caesars,"Louisville, KY",22-11-2025,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,November,14.4,15.6,On Time
ORD771,Marco's Pizza,"Milwaukee, WI",23-11-2025,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,November,10.8,19.2,On Time
ORD772,Domino's,"Albuquerque, NM",24-11-2025,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,November,13.2,16.8,On Time
ORD773,Pizza Hut,"Atlanta, GA",25-11-2025,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,0,November,9.6,20.4,Delayed
ORD774,Papa John's,"Omaha, NE",26-11-2025,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,November,12,18,On Time
ORD775,Little Caesars,"Louisville, KY",27-11-2025,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,November,14.4,15.6,On Time
ORD776,Marco's Pizza,"Milwaukee, WI",28-11-2025,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,November,10.8,19.2,On Time
ORD777,Domino's,"Albuquerque, NM",29-11-2025,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,November,13.2,16.8,On Time
ORD778,Pizza Hut,"Atlanta, GA",30-11-2025,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,November,9.6,20.4,Delayed
ORD779,Papa John's,"Omaha, NE",01-12-2025,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,December,12,18,On Time
ORD780,Little Caesars,"Louisville, KY",02-12-2025,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,December,14.4,15.6,On Time
ORD781,Marco's Pizza,"Milwaukee, WI",03-12-2025,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD782,Papa John's,"Omaha, NE",04-12-2025,18:15:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,December,12,18,On Time
ORD783,Little Caesars,"Louisville, KY",05-12-2025,19:30:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,December,14.4,15.6,On Time
ORD784,Marco's Pizza,"Milwaukee, WI",06-12-2025,20:45:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,December,10.8,19.2,On Time
ORD785,Domino's,"Albuquerque, NM",07-12-2025,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,December,13.2,16.8,On Time
ORD786,Pizza Hut,"Atlanta, GA",08-12-2025,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,December,9.6,20.4,Delayed
ORD787,Papa John's,"Omaha, NE",09-12-2025,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,December,12,18,On Time
ORD788,Little Caesars,"Louisville, KY",10-12-2025,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,December,14.4,15.6,On Time
ORD789,Marco's Pizza,"Milwaukee, WI",11-12-2025,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD790,Domino's,"Albuquerque, NM",12-12-2025,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,December,13.2,16.8,On Time
ORD791,Pizza Hut,"Atlanta, GA",13-12-2025,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,1,December,9.6,20.4,Delayed
ORD792,Papa John's,"Omaha, NE",14-12-2025,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,December,12,18,On Time
ORD793,Little Caesars,"Louisville, KY",15-12-2025,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,December,14.4,15.6,On Time
ORD794,Marco's Pizza,"Milwaukee, WI",16-12-2025,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD795,Domino's,"Albuquerque, NM",17-12-2025,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,December,13.2,16.8,On Time
ORD796,Pizza Hut,"Atlanta, GA",18-12-2025,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,0,December,9.6,20.4,Delayed
ORD797,Papa John's,"Omaha, NE",19-12-2025,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,December,12,18,On Time
ORD798,Little Caesars,"Louisville, KY",20-12-2025,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,December,14.4,15.6,On Time
ORD799,Marco's Pizza,"Milwaukee, WI",21-12-2025,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,December,10.8,19.2,On Time
ORD800,Domino's,"Albuquerque, NM",22-12-2025,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,December,13.2,16.8,On Time
ORD801,Pizza Hut,"Atlanta, GA",23-12-2025,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,December,9.6,20.4,Delayed
ORD802,Papa John's,"Omaha, NE",24-12-2025,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,December,12,18,On Time
ORD803,Little Caesars,"Louisville, KY",25-12-2025,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,December,14.4,15.6,On Time
ORD804,Marco's Pizza,"Milwaukee, WI",26-12-2025,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD805,Domino's,"Albuquerque, NM",27-12-2025,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,December,13.2,16.8,On Time
ORD806,Pizza Hut,"Atlanta, GA",28-12-2025,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,1,December,9.6,20.4,Delayed
ORD807,Papa John's,"Omaha, NE",29-12-2025,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,December,12,18,On Time
ORD808,Little Caesars,"Louisville, KY",30-12-2025,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,December,14.4,15.6,On Time
ORD809,Marco's Pizza,"Milwaukee, WI",31-12-2025,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD810,Papa John's,"Omaha, NE",24-12-2025,18:30:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,December,12,18,On Time
ORD811,Little Caesars,"Louisville, KY",25-12-2025,19:45:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,December,14.4,15.6,On Time
ORD812,Marco's Pizza,"Milwaukee, WI",26-12-2025,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD813,Domino's,"Albuquerque, NM",27-12-2025,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,December,13.2,16.8,On Time
ORD814,Pizza Hut,"Atlanta, GA",28-12-2025,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,1,December,9.6,20.4,Delayed
ORD815,Papa John's,"Omaha, NE",29-12-2025,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,December,12,18,On Time
ORD816,Little Caesars,"Louisville, KY",30-12-2025,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,December,14.4,15.6,On Time
ORD817,Marco's Pizza,"Milwaukee, WI",31-12-2025,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,December,10.8,19.2,On Time
ORD818,Domino's,"Albuquerque, NM",01-01-2026,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,January,13.2,16.8,On Time
ORD819,Pizza Hut,"Atlanta, GA",02-01-2026,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,0,January,9.6,20.4,Delayed
ORD820,Papa John's,"Omaha, NE",03-01-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,January,12,18,On Time
ORD821,Little Caesars,"Louisville, KY",04-01-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,January,14.4,15.6,On Time
ORD822,Marco's Pizza,"Milwaukee, WI",05-01-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,January,10.8,19.2,On Time
ORD823,Domino's,"Albuquerque, NM",06-01-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,January,13.2,16.8,On Time
ORD824,Pizza Hut,"Atlanta, GA",07-01-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,January,9.6,20.4,Delayed
ORD825,Papa John's,"Omaha, NE",08-01-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,January,12,18,On Time
ORD826,Little Caesars,"Louisville, KY",09-01-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,January,14.4,15.6,On Time
ORD827,Marco's Pizza,"Milwaukee, WI",10-01-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,January,10.8,19.2,On Time
ORD828,Domino's,"Albuquerque, NM",11-01-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,January,13.2,16.8,On Time
ORD829,Pizza Hut,"Atlanta, GA",12-01-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,January,9.6,20.4,Delayed
ORD830,Papa John's,"Omaha, NE",13-01-2026,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,January,12,18,On Time
ORD831,Little Caesars,"Louisville, KY",14-01-2026,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,January,14.4,15.6,On Time
ORD832,Marco's Pizza,"Milwaukee, WI",15-01-2026,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,January,10.8,19.2,On Time
ORD833,Domino's,"Albuquerque, NM",16-01-2026,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,January,13.2,16.8,On Time
ORD834,Pizza Hut,"Atlanta, GA",17-01-2026,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,1,January,9.6,20.4,Delayed
ORD835,Papa John's,"Omaha, NE",18-01-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,January,12,18,On Time
ORD836,Little Caesars,"Louisville, KY",19-01-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,January,14.4,15.6,On Time
ORD837,Marco's Pizza,"Milwaukee, WI",20-01-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,January,10.8,19.2,On Time
ORD838,Papa John's,"Omaha, NE",21-01-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,January,12,18,On Time
ORD839,Little Caesars,"Louisville, KY",22-01-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,January,14.4,15.6,On Time
ORD840,Marco's Pizza,"Milwaukee, WI",23-01-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,January,10.8,19.2,On Time
ORD841,Domino's,"Albuquerque, NM",24-01-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,January,13.2,16.8,On Time
ORD842,Pizza Hut,"Atlanta, GA",25-01-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,January,9.6,20.4,Delayed
ORD843,Papa John's,"Omaha, NE",26-01-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,January,12,18,On Time
ORD844,Little Caesars,"Louisville, KY",27-01-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,January,14.4,15.6,On Time
ORD845,Marco's Pizza,"Milwaukee, WI",28-01-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,January,10.8,19.2,On Time
ORD846,Domino's,"Albuquerque, NM",29-01-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,January,13.2,16.8,On Time
ORD847,Pizza Hut,"Atlanta, GA",30-01-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,January,9.6,20.4,Delayed
ORD848,Papa John's,"Omaha, NE",31-01-2026,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,January,12,18,On Time
ORD849,Little Caesars,"Louisville, KY",01-02-2026,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,February,14.4,15.6,On Time
ORD850,Marco's Pizza,"Milwaukee, WI",02-02-2026,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,February,10.8,19.2,On Time
ORD851,Domino's,"Albuquerque, NM",03-02-2026,19:30:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,February,13.2,16.8,On Time
ORD852,Pizza Hut,"Atlanta, GA",04-02-2026,20:45:00,Average,30,M,Veg,4,Low,Wallet,1,0,February,9.6,20.4,Delayed
ORD853,Papa John's,"Omaha, NE",05-02-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,February,12,18,On Time
ORD854,Little Caesars,"Louisville, KY",06-02-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,February,14.4,15.6,On Time
ORD855,Marco's Pizza,"Milwaukee, WI",07-02-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,February,10.8,19.2,On Time
ORD856,Domino's,"Albuquerque, NM",08-02-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,February,13.2,16.8,On Time
ORD857,Pizza Hut,"Atlanta, GA",09-02-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,February,9.6,20.4,Delayed
ORD858,Papa John's,"Omaha, NE",10-02-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,February,12,18,On Time
ORD859,Little Caesars,"Louisville, KY",11-02-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,February,14.4,15.6,On Time
ORD860,Marco's Pizza,"Milwaukee, WI",12-02-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,February,10.8,19.2,On Time
ORD861,Domino's,"Albuquerque, NM",13-02-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,February,13.2,16.8,On Time
ORD862,Pizza Hut,"Atlanta, GA",14-02-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,1,February,9.6,20.4,Delayed
ORD863,Papa John's,"Omaha, NE",15-02-2026,18:45:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,February,12,18,On Time
ORD864,Little Caesars,"Louisville, KY",16-02-2026,19:00:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,February,14.4,15.6,On Time
ORD865,Marco's Pizza,"Milwaukee, WI",17-02-2026,20:15:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,February,10.8,19.2,On Time
ORD866,Papa John's,"Omaha, NE",18-02-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,February,12,18,On Time
ORD867,Little Caesars,"Louisville, KY",19-02-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,February,14.4,15.6,On Time
ORD868,Marco's Pizza,"Milwaukee, WI",20-02-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,February,10.8,19.2,On Time
ORD869,Domino's,"Albuquerque, NM",21-02-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,February,13.2,16.8,On Time
ORD870,Pizza Hut,"Atlanta, GA",22-02-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,1,February,9.6,20.4,Delayed
ORD871,Papa John's,"Omaha, NE",23-02-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,February,12,18,On Time
ORD872,Little Caesars,"Louisville, KY",24-02-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,February,14.4,15.6,On Time
ORD873,Marco's Pizza,"Milwaukee, WI",25-02-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,February,10.8,19.2,On Time
ORD874,Domino's,"Albuquerque, NM",26-02-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,February,13.2,16.8,On Time
ORD875,Pizza Hut,"Atlanta, GA",27-02-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,February,9.6,20.4,Delayed
ORD876,Papa John's,"Omaha, NE",28-02-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,February,12,18,On Time
ORD877,Little Caesars,"Louisville, KY",01-03-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,March,14.4,15.6,On Time
ORD878,Marco's Pizza,"Milwaukee, WI",02-03-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,March,10.8,19.2,On Time
ORD879,Domino's,"Albuquerque, NM",03-03-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,March,13.2,16.8,On Time
ORD880,Pizza Hut,"Atlanta, GA",04-03-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,March,9.6,20.4,Delayed
ORD881,Papa John's,"Omaha, NE",05-03-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,March,12,18,On Time
ORD882,Little Caesars,"Louisville, KY",06-03-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,March,14.4,15.6,On Time
ORD883,Marco's Pizza,"Milwaukee, WI",07-03-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,March,10.8,19.2,On Time
ORD884,Domino's,"Albuquerque, NM",08-03-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,March,13.2,16.8,On Time
ORD885,Pizza Hut,"Atlanta, GA",09-03-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,March,9.6,20.4,Delayed
ORD886,Papa John's,"Omaha, NE",10-03-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,March,12,18,On Time
ORD887,Little Caesars,"Louisville, KY",11-03-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,March,14.4,15.6,On Time
ORD888,Marco's Pizza,"Milwaukee, WI",12-03-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,March,10.8,19.2,On Time
ORD889,Domino's,"Albuquerque, NM",13-03-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,March,13.2,16.8,On Time
ORD890,Pizza Hut,"Atlanta, GA",14-03-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,1,March,9.6,20.4,Delayed
ORD891,Papa John's,"Omaha, NE",15-03-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,March,12,18,On Time
ORD892,Little Caesars,"Louisville, KY",16-03-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,March,14.4,15.6,On Time
ORD893,Marco's Pizza,"Milwaukee, WI",17-03-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,March,10.8,19.2,On Time
ORD894,Papa John's,"Omaha, NE",18-03-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,March,12,18,On Time
ORD895,Little Caesars,"Louisville, KY",19-03-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,March,14.4,15.6,On Time
ORD896,Marco's Pizza,"Milwaukee, WI",20-03-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,March,10.8,19.2,On Time
ORD897,Domino's,"Albuquerque, NM",21-03-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,March,13.2,16.8,On Time
ORD898,Pizza Hut,"Atlanta, GA",22-03-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,March,9.6,20.4,Delayed
ORD899,Papa John's,"Omaha, NE",23-03-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,March,12,18,On Time
ORD900,Little Caesars,"Louisville, KY",24-03-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,March,14.4,15.6,On Time
ORD901,Marco's Pizza,"Milwaukee, WI",25-03-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,March,10.8,19.2,On Time
ORD902,Domino's,"Albuquerque, NM",26-03-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,March,13.2,16.8,On Time
ORD903,Pizza Hut,"Atlanta, GA",27-03-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,March,9.6,20.4,Delayed
ORD904,Papa John's,"Omaha, NE",28-03-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,March,12,18,On Time
ORD905,Little Caesars,"Louisville, KY",29-03-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,March,14.4,15.6,On Time
ORD906,Marco's Pizza,"Milwaukee, WI",30-03-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,March,10.8,19.2,On Time
ORD907,Domino's,"Albuquerque, NM",31-03-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,March,13.2,16.8,On Time
ORD908,Pizza Hut,"Atlanta, GA",01-04-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,April,9.6,20.4,Delayed
ORD909,Papa John's,"Omaha, NE",02-04-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,April,12,18,On Time
ORD910,Little Caesars,"Louisville, KY",03-04-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,April,14.4,15.6,On Time
ORD911,Marco's Pizza,"Milwaukee, WI",04-04-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,April,10.8,19.2,On Time
ORD912,Domino's,"Albuquerque, NM",05-04-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,April,13.2,16.8,On Time
ORD913,Pizza Hut,"Atlanta, GA",06-04-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,April,9.6,20.4,Delayed
ORD914,Papa John's,"Omaha, NE",07-04-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,April,12,18,On Time
ORD915,Little Caesars,"Louisville, KY",08-04-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,April,14.4,15.6,On Time
